"datetime	do_perc	temp_c"
"4/8/2019 3:15	9.1	14.12"
"4/8/2019 3:30	9.06	14.08"
"4/8/2019 3:45	9.05	14.06"
"4/8/2019 4:00	9.05	14.04"
"4/8/2019 4:15	9.03	14.02"
"4/8/2019 4:30	8.97	13.98"
"4/8/2019 4:45	8.98	13.96"
"4/8/2019 5:00	9	13.94"
"4/8/2019 5:15	8.97	13.92"
"4/8/2019 5:30	8.95	13.9"
"4/8/2019 5:45	8.89	13.88"
"4/8/2019 6:00	8.93	13.86"
"4/8/2019 6:15	8.88	13.86"
"4/8/2019 6:30	8.85	13.84"
"4/8/2019 6:45	8.92	13.84"
"4/8/2019 7:00	8.94	13.84"
"4/8/2019 7:15	8.96	13.84"
"4/8/2019 7:30	8.97	13.86"
"4/8/2019 7:45	9.09	13.86"
"4/8/2019 8:00	9.21	13.9"
"4/8/2019 8:15	9.24	13.92"
"4/8/2019 8:30	9.3	13.94"
"4/8/2019 8:45	9.54	14"
"4/8/2019 9:00	9.68	14.04"
"4/8/2019 9:15	9.84	14.1"
"4/8/2019 9:30	9.98	14.16"
"4/8/2019 9:45	10.03	14.24"
"4/8/2019 10:00	10.24	14.32"
"4/8/2019 10:15	10.37	14.4"
"4/8/2019 10:30	10.51	14.48"
"4/8/2019 10:45	10.52	14.56"
"4/8/2019 11:00	10.47	14.66"
"4/8/2019 11:15	10.68	14.76"
"4/8/2019 11:30	10.8	14.86"
"4/8/2019 11:45	10.6	14.96"
"4/8/2019 12:00	10.02	15.06"
"4/8/2019 12:15	10.83	15.16"
"4/8/2019 12:30	10.98	15.26"
"4/8/2019 12:45	11.05	15.34"
"4/8/2019 13:00	11.05	15.4"
"4/8/2019 13:15	11.15	15.48"
"4/8/2019 13:30	11.16	15.54"
"4/8/2019 13:45	11.04	15.58"
"4/8/2019 14:00	11.11	15.64"
"4/8/2019 14:15	11.18	15.68"
"4/8/2019 14:30	11.17	15.7"
"4/8/2019 14:45	11.16	15.7"
"4/8/2019 15:00	11.11	15.72"
"4/8/2019 15:15	11.07	15.76"
"4/8/2019 15:30	9.11	15.78"
"4/8/2019 15:45	10.05	15.8"
"4/8/2019 16:00	10.77	15.82"
"4/8/2019 16:15	10.58	15.82"
"4/8/2019 16:30	10.64	15.82"
"4/8/2019 16:45	10.62	15.82"
"4/8/2019 17:00	10.6	15.82"
"4/8/2019 17:15	10.52	15.82"
"4/8/2019 17:30	10.33	15.8"
"4/8/2019 17:45	10.21	15.8"
"4/8/2019 18:00	10.24	15.8"
"4/8/2019 18:15	10.15	15.8"
"4/8/2019 18:30	9.99	15.78"
"4/8/2019 18:45	9.9	15.76"
"4/8/2019 19:00	9.82	15.74"
"4/8/2019 19:15	9.77	15.72"
"4/8/2019 19:30	9.67	15.68"
"4/8/2019 19:45	9.54	15.66"
"4/8/2019 20:00	9.5	15.62"
"4/8/2019 20:15	9.46	15.6"
"4/8/2019 20:30	9.37	15.56"
"4/8/2019 20:45	9.36	15.54"
"4/8/2019 21:00	9.32	15.48"
"4/8/2019 21:15	9.32	15.44"
"4/8/2019 21:30	9.23	15.4"
"4/8/2019 21:45	9.2	15.36"
"4/8/2019 22:00	9.2	15.3"
"4/8/2019 22:15	9.03	15.26"
"4/8/2019 22:30	9.05	15.22"
"4/8/2019 22:45	9.08	15.18"
"4/8/2019 23:00	9.06	15.14"
"4/8/2019 23:15	8.92	15.1"
"4/8/2019 23:30	8.94	15.04"
"4/8/2019 23:45	9.03	14.98"
"4/9/2019 0:00	8.9	14.94"
"4/9/2019 0:15	8.88	14.88"
"4/9/2019 0:30	8.88	14.82"
"4/9/2019 0:45	8.9	14.78"
"4/9/2019 1:00	8.94	14.72"
"4/9/2019 1:15	8.55	14.66"
"4/9/2019 1:30	8.78	14.62"
"4/9/2019 1:45	8.74	14.58"
"4/9/2019 2:00	8.76	14.54"
"4/9/2019 2:15	8.75	14.48"
"4/9/2019 2:30	8.68	14.44"
"4/9/2019 2:45	8.56	14.4"
"4/9/2019 3:00	8.6	14.34"
"4/9/2019 3:15	8.68	14.3"
"4/9/2019 3:30	8.68	14.26"
"4/9/2019 3:45	8.62	14.24"
"4/9/2019 4:00	8.62	14.2"
"4/9/2019 4:15	8.61	14.16"
"4/9/2019 4:30	8.63	14.12"
"4/9/2019 4:45	8.55	14.08"
"4/9/2019 5:00	8.54	14.04"
"4/9/2019 5:15	8.66	14"
"4/9/2019 5:30	8.63	13.98"
"4/9/2019 5:45	8.62	13.94"
"4/9/2019 6:00	8.6	13.9"
"4/9/2019 6:15	8.71	13.86"
"4/9/2019 6:30	8.6	13.84"
"4/9/2019 6:45	8.81	13.82"
"4/9/2019 7:00	8.64	13.8"
"4/9/2019 7:15	8.8	13.78"
"4/9/2019 7:30	8.88	13.78"
"4/9/2019 7:45	8.98	13.8"
"4/9/2019 8:00	9.04	13.82"
"4/9/2019 8:15	9.19	13.84"
"4/9/2019 8:30	9.32	13.88"
"4/9/2019 8:45	9.09	13.92"
"4/9/2019 9:00	9.16	13.96"
"4/9/2019 9:15	9.7	14.02"
"4/9/2019 9:30	9.83	14.08"
"4/9/2019 9:45	9.94	14.14"
"4/9/2019 10:00	9.98	14.2"
"4/9/2019 10:15	10.06	14.26"
"4/9/2019 10:30	10.24	14.34"
"4/9/2019 10:45	10.36	14.42"
"4/9/2019 11:00	10.46	14.48"
"4/9/2019 11:15	10.42	14.56"
"4/9/2019 11:30	9.53	14.66"
"4/9/2019 11:45	10.7	14.74"
"4/9/2019 12:00	10.91	14.82"
"4/9/2019 12:15	10.99	14.9"
"4/9/2019 12:30	10.98	14.98"
"4/9/2019 12:45	11.01	15.06"
"4/9/2019 13:00	10.84	15.14"
"4/9/2019 13:15	10.94	15.22"
"4/9/2019 13:30	10.89	15.3"
"4/9/2019 13:45	10.94	15.36"
"4/9/2019 14:00	10.97	15.44"
"4/9/2019 14:15	11.03	15.5"
"4/9/2019 14:30	11.16	15.54"
"4/9/2019 14:45	11.1	15.58"
"4/9/2019 15:00	11.08	15.62"
"4/9/2019 15:15	11.05	15.66"
"4/9/2019 15:30	11.07	15.66"
"4/9/2019 15:45	11.08	15.68"
"4/9/2019 16:00	11.1	15.68"
"4/9/2019 16:15	11.05	15.66"
"4/9/2019 16:30	11.03	15.66"
"4/9/2019 16:45	10.93	15.62"
"4/9/2019 17:00	10.8	15.58"
"4/9/2019 17:15	10.72	15.54"
"4/9/2019 17:30	10.78	15.48"
"4/9/2019 17:45	10.53	15.42"
"4/9/2019 18:00	10.33	15.36"
"4/9/2019 18:15	10.21	15.3"
"4/9/2019 18:30	10.04	15.24"
"4/9/2019 18:45	9.88	15.2"
"4/9/2019 19:00	9.8	15.14"
"4/9/2019 19:15	9.67	15.1"
"4/9/2019 19:30	9.53	15.06"
"4/9/2019 19:45	9.4	15.02"
"4/9/2019 20:00	9.33	14.98"
"4/9/2019 20:15	9.26	14.96"
"4/9/2019 20:30	9.22	14.92"
"4/9/2019 20:45	9.05	14.86"
"4/9/2019 21:00	9.09	14.82"
"4/9/2019 21:15	9.04	14.78"
"4/9/2019 21:30	9.03	14.72"
"4/9/2019 21:45	8.97	14.68"
"4/9/2019 22:00	8.9	14.64"
"4/9/2019 22:15	9.13	14.58"
"4/9/2019 22:30	9.07	14.54"
"4/9/2019 22:45	9.01	14.48"
"4/9/2019 23:00	9	14.44"
"4/9/2019 23:15	8.96	14.4"
"4/9/2019 23:30	9.02	14.34"
"4/9/2019 23:45	8.86	14.28"
"4/10/2019 0:00	8.81	14.22"
"4/10/2019 0:15	8.81	14.18"
"4/10/2019 0:30	8.7	14.12"
"4/10/2019 0:45	8.81	14.06"
"4/10/2019 1:00	8.66	14"
"4/10/2019 1:15	8.84	13.94"
"4/10/2019 1:30	8.89	13.9"
"4/10/2019 1:45	8.78	13.84"
"4/10/2019 2:00	8.8	13.8"
"4/10/2019 2:15	8.75	13.74"
"4/10/2019 2:30	8.77	13.7"
"4/10/2019 2:45	8.68	13.66"
"4/10/2019 3:00	8.69	13.6"
"4/10/2019 3:15	8.6	13.56"
"4/10/2019 3:30	8.71	13.52"
"4/10/2019 3:45	8.75	13.48"
"4/10/2019 4:00	8.72	13.44"
"4/10/2019 4:15	8.69	13.4"
"4/10/2019 4:30	8.74	13.36"
"4/10/2019 4:45	8.77	13.32"
"4/10/2019 5:00	8.7	13.28"
"4/10/2019 5:15	8.72	13.24"
"4/10/2019 5:30	8.77	13.2"
"4/10/2019 5:45	8.82	13.16"
"4/10/2019 6:00	8.82	13.12"
"4/10/2019 6:15	8.85	13.1"
"4/10/2019 6:30	8.82	13.06"
"4/10/2019 6:45	8.81	13.04"
"4/10/2019 7:00	8.89	13.02"
"4/10/2019 7:15	9	13"
"4/10/2019 7:30	8.91	13"
"4/10/2019 7:45	9.01	13"
"4/10/2019 8:00	9.11	13"
"4/10/2019 8:15	9.1	13.02"
"4/10/2019 8:30	9.3	13.04"
"4/10/2019 8:45	9.42	13.08"
"4/10/2019 9:00	9.49	13.12"
"4/10/2019 9:15	9.78	13.16"
"4/10/2019 9:30	9.92	13.2"
"4/10/2019 9:45	10.01	13.26"
"4/10/2019 10:00	10.12	13.3"
"4/10/2019 10:15	10.22	13.36"
"4/10/2019 10:30	10.35	13.42"
"4/10/2019 10:45	10.32	13.5"
"4/10/2019 11:00	10.39	13.56"
"4/10/2019 11:15	10.39	13.62"
"4/10/2019 11:30	10.57	13.7"
"4/10/2019 11:45	10.54	13.78"
"4/10/2019 12:00	10.44	13.86"
"4/10/2019 12:15	10.47	13.94"
"4/10/2019 12:30	10.52	14"
"4/10/2019 12:45	10.66	14.08"
"4/10/2019 13:00	10.69	14.14"
"4/10/2019 13:15	10.67	14.22"
"4/10/2019 13:30	10.61	14.28"
"4/10/2019 13:45	10.58	14.34"
"4/10/2019 14:00	10.64	14.4"
"4/10/2019 14:15	10.71	14.44"
"4/10/2019 14:30	10.61	14.48"
"4/10/2019 14:45	10.73	14.52"
"4/10/2019 15:00	10.73	14.54"
"4/10/2019 15:15	10.16	14.54"
"4/10/2019 15:30	10.69	14.56"
"4/10/2019 15:45	10.83	14.56"
"4/10/2019 16:00	10.84	14.54"
"4/10/2019 16:15	10.54	14.54"
"4/10/2019 16:30	10.53	14.5"
"4/10/2019 16:45	10.49	14.46"
"4/10/2019 17:00	10.34	14.44"
"4/10/2019 17:15	10.47	14.38"
"4/10/2019 17:30	10.56	14.32"
"4/10/2019 17:45	10.4	14.26"
"4/10/2019 18:00	10.2	14.2"
"4/10/2019 18:15	10.13	14.12"
"4/10/2019 18:30	10.06	14.06"
"4/10/2019 18:45	9.9	14"
"4/10/2019 19:00	9.57	13.94"
"4/10/2019 19:15	9.43	13.88"
"4/10/2019 19:30	9.43	13.82"
"4/10/2019 19:45	9.53	13.78"
"4/10/2019 20:00	9.54	13.72"
"4/10/2019 20:15	9.44	13.64"
"4/10/2019 20:30	9.33	13.54"
"4/10/2019 20:45	9.4	13.46"
"4/10/2019 21:00	9.39	13.4"
"4/10/2019 21:15	9.33	13.36"
"4/10/2019 21:30	9.24	13.3"
"4/10/2019 21:45	9.19	13.22"
"4/10/2019 22:00	8.95	13.14"
"4/10/2019 22:15	9.14	13.06"
"4/10/2019 22:30	9.04	12.98"
"4/10/2019 22:45	9.01	12.92"
"4/10/2019 23:00	9.03	12.86"
"4/10/2019 23:15	9.07	12.8"
"4/10/2019 23:30	9.01	12.76"
"4/10/2019 23:45	9.05	12.7"
"4/11/2019 0:00	9.1	12.66"
"4/11/2019 0:15	9.1	12.6"
"4/11/2019 0:30	9.06	12.54"
"4/11/2019 0:45	8.88	12.48"
"4/11/2019 1:00	8.8	12.42"
"4/11/2019 1:15	8.96	12.36"
"4/11/2019 1:30	9.04	12.32"
"4/11/2019 1:45	9.1	12.26"
"4/11/2019 2:00	9.06	12.2"
"4/11/2019 2:15	9.06	12.14"
"4/11/2019 2:30	9.05	12.1"
"4/11/2019 2:45	8.98	12.04"
"4/11/2019 3:00	8.94	12"
"4/11/2019 3:15	8.92	11.96"
"4/11/2019 3:30	9.02	11.9"
"4/11/2019 3:45	8.94	11.88"
"4/11/2019 4:00	8.94	11.84"
"4/11/2019 4:15	9	11.8"
"4/11/2019 4:30	9	11.76"
"4/11/2019 4:45	9.03	11.72"
"4/11/2019 5:00	9.01	11.68"
"4/11/2019 5:15	8.9	11.64"
"4/11/2019 5:30	9.02	11.62"
"4/11/2019 5:45	8.94	11.56"
"4/11/2019 6:00	8.98	11.54"
"4/11/2019 6:15	9.03	11.5"
"4/11/2019 6:30	8.94	11.48"
"4/11/2019 6:45	8.68	11.46"
"4/11/2019 7:00	8.86	11.44"
"4/11/2019 7:15	9.33	11.44"
"4/11/2019 7:30	9.41	11.42"
"4/11/2019 7:45	9.45	11.42"
"4/11/2019 8:00	9.22	11.42"
"4/11/2019 8:15	9.18	11.44"
"4/11/2019 8:30	8.97	11.46"
"4/11/2019 8:45	8.5	11.5"
"4/11/2019 9:00	8.77	11.54"
"4/11/2019 9:15	9.1	11.58"
"4/11/2019 9:30	9.39	11.62"
"4/11/2019 9:45	9.81	11.64"
"4/11/2019 10:00	10.1	11.66"
"4/11/2019 10:15	10.28	11.66"
"4/11/2019 10:30	10.31	11.66"
"4/11/2019 10:45	10.25	11.68"
"4/11/2019 11:00	10.33	11.68"
"4/11/2019 11:15	10.17	11.7"
"4/11/2019 11:30	10.18	11.72"
"4/11/2019 11:45	10.16	11.74"
"4/11/2019 12:00	10.04	11.74"
"4/11/2019 12:15	9.93	11.76"
"4/11/2019 12:30	10.04	11.8"
"4/11/2019 12:45	10.01	11.82"
"4/11/2019 13:00	10.1	11.86"
"4/11/2019 13:15	10.19	11.9"
"4/11/2019 13:30	10.08	11.96"
"4/11/2019 13:45	10.2	12.04"
"4/11/2019 14:00	10.48	12.14"
"4/11/2019 14:15	10.44	12.22"
"4/11/2019 14:30	10.34	12.3"
"4/11/2019 14:45	10.57	12.38"
"4/11/2019 15:00	7.31	12.46"
"4/11/2019 15:15	7.55	12.52"
"4/11/2019 15:30	10.51	12.56"
"4/11/2019 15:45	10.72	12.58"
"4/11/2019 16:00	10.85	12.62"
"4/11/2019 16:15	10.78	12.64"
"4/11/2019 16:30	10.53	12.64"
"4/11/2019 16:45	10.48	12.64"
"4/11/2019 17:00	10.49	12.62"
"4/11/2019 17:15	10.4	12.6"
"4/11/2019 17:30	10.35	12.58"
"4/11/2019 17:45	10.22	12.54"
"4/11/2019 18:00	9.85	12.5"
"4/11/2019 18:15	9.96	12.46"
"4/11/2019 18:30	9.89	12.42"
"4/11/2019 18:45	9.89	12.4"
"4/11/2019 19:00	9.62	12.36"
"4/11/2019 19:15	9.59	12.34"
"4/11/2019 19:30	9.53	12.32"
"4/11/2019 19:45	9.45	12.32"
"4/11/2019 20:00	9.45	12.3"
"4/11/2019 20:15	9.52	12.28"
"4/11/2019 20:30	9.43	12.26"
"4/11/2019 20:45	9.51	12.24"
"4/11/2019 21:00	9.58	12.22"
"4/11/2019 21:15	9.51	12.2"
"4/11/2019 21:30	9.49	12.18"
"4/11/2019 21:45	9.44	12.16"
"4/11/2019 22:00	9.36	12.14"
"4/11/2019 22:15	9.4	12.12"
"4/11/2019 22:30	9.41	12.1"
"4/11/2019 22:45	9.5	12.08"
"4/11/2019 23:00	9.46	12.04"
"4/11/2019 23:15	9.42	12.02"
"4/11/2019 23:30	9.38	12"
"4/11/2019 23:45	9.36	11.96"
"4/12/2019 0:00	9.27	11.94"
"4/12/2019 0:15	9.23	11.9"
"4/12/2019 0:30	9.22	11.86"
"4/12/2019 0:45	9.24	11.82"
"4/12/2019 1:00	9.13	11.8"
"4/12/2019 1:15	9.16	11.76"
"4/12/2019 1:30	9.07	11.72"
"4/12/2019 1:45	9	11.7"
"4/12/2019 2:00	9.04	11.66"
"4/12/2019 2:15	9.05	11.64"
"4/12/2019 2:30	9.06	11.62"
"4/12/2019 2:45	8.98	11.58"
"4/12/2019 3:00	9.05	11.54"
"4/12/2019 3:15	9.02	11.52"
"4/12/2019 3:30	9.04	11.48"
"4/12/2019 3:45	8.92	11.44"
"4/12/2019 4:00	8.95	11.42"
"4/12/2019 4:15	8.98	11.38"
"4/12/2019 4:30	8.87	11.36"
"4/12/2019 4:45	8.94	11.32"
"4/12/2019 5:00	8.9	11.3"
"4/12/2019 5:15	8.88	11.26"
"4/12/2019 5:30	8.94	11.24"
"4/12/2019 5:45	8.82	11.22"
"4/12/2019 6:00	8.86	11.2"
"4/12/2019 6:15	8.87	11.18"
"4/12/2019 6:30	8.82	11.16"
"4/12/2019 6:45	8.87	11.16"
"4/12/2019 7:00	9	11.16"
"4/12/2019 7:15	9	11.16"
"4/12/2019 7:30	9.04	11.18"
"4/12/2019 7:45	9.16	11.2"
"4/12/2019 8:00	9.24	11.24"
"4/12/2019 8:15	9.19	11.28"
"4/12/2019 8:30	9.43	11.34"
"4/12/2019 8:45	9.56	11.4"
"4/12/2019 9:00	9.66	11.46"
"4/12/2019 9:15	9.78	11.54"
"4/12/2019 9:30	9.94	11.6"
"4/12/2019 9:45	9.87	11.68"
"4/12/2019 10:00	9.88	11.76"
"4/12/2019 10:15	9.89	11.82"
"4/12/2019 10:30	10.05	11.92"
"4/12/2019 10:45	10.23	12"
"4/12/2019 11:00	10.3	12.1"
"4/12/2019 11:15	10.48	12.2"
"4/12/2019 11:30	10.54	12.3"
"4/12/2019 11:45	10.6	12.38"
"4/12/2019 12:00	10.63	12.48"
"4/12/2019 12:15	10.7	12.58"
"4/12/2019 12:30	10.69	12.68"
"4/12/2019 12:45	10.78	12.8"
"4/12/2019 13:00	10.69	12.9"
"4/12/2019 13:15	10.58	13"
"4/12/2019 13:30	10.67	13.1"
"4/12/2019 13:45	10.76	13.18"
"4/12/2019 14:00	10.86	13.26"
"4/12/2019 14:15	10.8	13.34"
"4/12/2019 14:30	10.89	13.4"
"4/12/2019 14:45	10.91	13.48"
"4/12/2019 15:00	10.72	13.52"
"4/12/2019 15:15	10.8	13.58"
"4/12/2019 15:30	10.8	13.62"
"4/12/2019 15:45	10.51	13.64"
"4/12/2019 16:00	10.39	13.66"
"4/12/2019 16:15	10.44	13.68"
"4/12/2019 16:30	10.39	13.68"
"4/12/2019 16:45	10.35	13.68"
"4/12/2019 17:00	10.36	13.66"
"4/12/2019 17:15	10.2	13.64"
"4/12/2019 17:30	10.04	13.6"
"4/12/2019 17:45	9.85	13.56"
"4/12/2019 18:00	9.99	13.5"
"4/12/2019 18:15	9.67	13.46"
"4/12/2019 18:30	9.58	13.42"
"4/12/2019 18:45	9.39	13.38"
"4/12/2019 19:00	9.36	13.34"
"4/12/2019 19:15	8.81	13.3"
"4/12/2019 19:30	9.12	13.26"
"4/12/2019 19:45	9.09	13.22"
"4/12/2019 20:00	9.03	13.2"
"4/12/2019 20:15	9	13.16"
"4/12/2019 20:30	8.9	13.14"
"4/12/2019 20:45	8.84	13.12"
"4/12/2019 21:00	8.79	13.1"
"4/12/2019 21:15	8.65	13.06"
"4/12/2019 21:30	8.61	13.04"
"4/12/2019 21:45	8.58	13"
"4/12/2019 22:00	8.48	12.98"
"4/12/2019 22:15	8.49	12.92"
"4/12/2019 22:30	8.26	12.9"
"4/12/2019 22:45	8.18	12.86"
"4/12/2019 23:00	8.26	12.82"
"4/12/2019 23:15	8.23	12.8"
"4/12/2019 23:30	8.28	12.76"
"4/12/2019 23:45	8.26	12.72"
"4/13/2019 0:00	8.34	12.68"
"4/13/2019 0:15	6.7	12.66"
"4/13/2019 0:30	8.26	12.64"
"4/13/2019 0:45	8.18	12.6"
"4/13/2019 1:00	8.06	12.56"
"4/13/2019 1:15	8.46	12.54"
"4/13/2019 1:30	8.32	12.5"
"4/13/2019 1:45	8.53	12.48"
"4/13/2019 2:00	8.45	12.44"
"4/13/2019 2:15	8.12	12.4"
"4/13/2019 2:30	8.09	12.36"
"4/13/2019 2:45	8.11	12.32"
"4/13/2019 3:00	8.16	12.3"
"4/13/2019 3:15	8.22	12.26"
"4/13/2019 3:30	8.26	12.22"
"4/13/2019 3:45	8.03	12.18"
"4/13/2019 4:00	7.96	12.14"
"4/13/2019 4:15	7.93	12.1"
"4/13/2019 4:30	8.21	12.06"
"4/13/2019 4:45	8.16	12.02"
"4/13/2019 5:00	8.06	11.98"
"4/13/2019 5:15	8.06	11.94"
"4/13/2019 5:30	8.25	11.9"
"4/13/2019 5:45	7.98	11.88"
"4/13/2019 6:00	7.93	11.84"
"4/13/2019 6:15	7.93	11.82"
"4/13/2019 6:30	7.13	11.8"
"4/13/2019 6:45	6.26	11.78"
"4/13/2019 7:00	6.57	11.78"
"4/13/2019 7:15	7.98	11.78"
"4/13/2019 7:30	7.35	11.8"
"4/13/2019 7:45	7.89	11.82"
"4/13/2019 8:00	6.27	11.86"
"4/13/2019 8:15	7.81	11.9"
"4/13/2019 8:30	8.84	11.96"
"4/13/2019 8:45	9.35	12.02"
"4/13/2019 9:00	9.48	12.12"
"4/13/2019 9:15	9.57	12.2"
"4/13/2019 9:30	9.69	12.28"
"4/13/2019 9:45	9.82	12.36"
"4/13/2019 10:00	9.92	12.44"
"4/13/2019 10:15	10.02	12.54"
"4/13/2019 10:30	9.97	12.64"
"4/13/2019 10:45	8.08	12.74"
"4/13/2019 11:00	7.83	12.82"
"4/13/2019 11:15	9.94	12.92"
"4/13/2019 11:30	10.46	13.02"
"4/13/2019 11:45	10.29	13.12"
"4/13/2019 12:00	10.38	13.24"
"4/13/2019 12:15	10.46	13.34"
"4/13/2019 12:30	10.05	13.44"
"4/13/2019 12:45	10.05	13.54"
"4/13/2019 13:00	9.72	13.64"
"4/13/2019 13:15	9.78	13.7"
"4/13/2019 13:30	8.4	13.8"
"4/13/2019 13:45	9.59	13.88"
"4/13/2019 14:00	9.73	13.94"
"4/13/2019 14:15	9.83	14"
"4/13/2019 14:30	9.92	14.06"
"4/13/2019 14:45	10.03	14.12"
"4/13/2019 15:00	9.98	14.22"
"4/13/2019 15:15	9.98	14.28"
"4/13/2019 15:30	9.69	14.3"
"4/13/2019 15:45	9.86	14.34"
"4/13/2019 16:00	10.12	14.38"
"4/13/2019 16:15	10.32	14.4"
"4/13/2019 16:30	9.87	14.4"
"4/13/2019 16:45	9.19	14.42"
"4/13/2019 17:00	9.66	14.4"
"4/13/2019 17:15	9.61	14.38"
"4/13/2019 17:30	9.59	14.34"
"4/13/2019 17:45	9.1	14.3"
"4/13/2019 18:00	8.29	14.28"
"4/13/2019 18:15	8.42	14.22"
"4/13/2019 18:30	8.38	14.16"
"4/13/2019 18:45	8.32	14.12"
"4/13/2019 19:00	8.15	14.08"
"4/13/2019 19:15	7.89	14.04"
"4/13/2019 19:30	7.74	14.02"
"4/13/2019 19:45	7.38	14"
"4/13/2019 20:00	7.16	13.96"
"4/13/2019 20:15	7.14	13.94"
"4/13/2019 20:30	6.88	13.92"
"4/13/2019 20:45	6.87	13.92"
"4/13/2019 21:00	6.97	13.88"
"4/13/2019 21:15	6.81	13.86"
"4/13/2019 21:30	6.59	13.84"
"4/13/2019 21:45	6.74	13.82"
"4/13/2019 22:00	6.63	13.8"
"4/13/2019 22:15	6.95	13.78"
"4/13/2019 22:30	7.01	13.76"
"4/13/2019 22:45	6.7	13.74"
"4/13/2019 23:00	6.69	13.72"
"4/13/2019 23:15	6.77	13.7"
"4/13/2019 23:30	6.9	13.68"
"4/13/2019 23:45	6.77	13.66"
"4/14/2019 0:00	6.68	13.64"
"4/14/2019 0:15	6.63	13.6"
"4/14/2019 0:30	6.5	13.58"
"4/14/2019 0:45	6.43	13.56"
"4/14/2019 1:00	6.35	13.52"
"4/14/2019 1:15	6.51	13.5"
"4/14/2019 1:30	6.27	13.48"
"4/14/2019 1:45	6.4	13.46"
"4/14/2019 2:00	6.61	13.42"
"4/14/2019 2:15	6.68	13.4"
"4/14/2019 2:30	6.59	13.38"
"4/14/2019 2:45	6.48	13.34"
"4/14/2019 3:00	6.64	13.32"
"4/14/2019 3:15	6.52	13.28"
"4/14/2019 3:30	6.49	13.26"
"4/14/2019 3:45	6.49	13.22"
"4/14/2019 4:00	6.33	13.18"
"4/14/2019 4:15	6.39	13.16"
"4/14/2019 4:30	6.41	13.12"
"4/14/2019 4:45	6.62	13.08"
"4/14/2019 5:00	5.94	13.04"
"4/14/2019 5:15	6.2	13"
"4/14/2019 5:30	6.7	12.96"
"4/14/2019 5:45	6.43	12.9"
"4/14/2019 6:00	6.33	12.86"
"4/14/2019 6:15	6.03	12.82"
"4/14/2019 6:30	6.32	12.78"
"4/14/2019 6:45	6.37	12.76"
"4/14/2019 7:00	6.51	12.74"
"4/14/2019 7:15	6.42	12.74"
"4/14/2019 7:30	6.56	12.74"
"4/14/2019 7:45	6.46	12.76"
"4/14/2019 8:00	6.61	12.8"
"4/14/2019 8:15	6.63	12.82"
"4/14/2019 8:30	6.7	12.88"
"4/14/2019 8:45	6.99	12.94"
"4/14/2019 9:00	7.45	13"
"4/14/2019 9:15	7.47	13.08"
"4/14/2019 9:30	7.31	13.18"
"4/14/2019 9:45	7.46	13.26"
"4/14/2019 10:00	7.63	13.36"
"4/14/2019 10:15	7.93	13.46"
"4/14/2019 10:30	7.96	13.56"
"4/14/2019 10:45	7.83	13.64"
"4/14/2019 11:00	7.78	13.74"
"4/14/2019 11:15	7.84	13.86"
"4/14/2019 11:30	7.89	13.98"
"4/14/2019 11:45	7.83	14.08"
"4/14/2019 12:00	8.03	14.18"
"4/14/2019 12:15	8.31	14.32"
"4/14/2019 12:30	8.48	14.44"
"4/14/2019 12:45	8.12	14.56"
"4/14/2019 13:00	7.84	14.66"
"4/14/2019 13:15	8.17	14.78"
"4/14/2019 13:30	8.08	14.84"
"4/14/2019 13:45	8.45	14.9"
"4/14/2019 14:00	8.35	14.98"
"4/14/2019 14:15	8.33	15.06"
"4/14/2019 14:30	7.31	15.14"
"4/14/2019 14:45	8.47	15.24"
"4/14/2019 15:00	8.66	15.32"
"4/14/2019 15:15	8.33	15.4"
"4/14/2019 15:30	8.32	15.44"
"4/14/2019 15:45	8.31	15.48"
"4/14/2019 16:00	8.65	15.5"
"4/14/2019 16:15	8.73	15.52"
"4/14/2019 16:30	8.57	15.5"
"4/14/2019 16:45	8.48	15.44"
"4/14/2019 17:00	8.32	15.42"
"4/14/2019 17:15	7.31	15.38"
"4/14/2019 17:30	8.1	15.32"
"4/14/2019 17:45	7.38	15.26"
"4/14/2019 18:00	7.25	15.18"
"4/14/2019 18:15	6.96	15.12"
"4/14/2019 18:30	6.46	15.1"
"4/14/2019 18:45	6.52	15.04"
"4/14/2019 19:00	7.14	14.98"
"4/14/2019 19:15	6.87	14.92"
"4/14/2019 19:30	6.33	14.86"
"4/14/2019 19:45	6.23	14.82"
"4/14/2019 20:00	6.17	14.78"
"4/14/2019 20:15	4.59	14.68"
"4/14/2019 20:30	5.16	14.66"
"4/14/2019 20:45	5.05	14.62"
"4/14/2019 21:00	5.03	14.56"
"4/14/2019 21:15	5.03	14.54"
"4/14/2019 21:30	4.8	14.54"
"4/14/2019 21:45	5.02	14.5"
"4/14/2019 22:00	5.05	14.46"
"4/14/2019 22:15	5.07	14.42"
"4/14/2019 22:30	4.96	14.38"
"4/14/2019 22:45	4.84	14.34"
"4/14/2019 23:00	4.93	14.3"
"4/14/2019 23:15	4.8	14.28"
"4/14/2019 23:30	4.93	14.24"
"4/14/2019 23:45	4.97	14.2"
"4/15/2019 0:00	3.7	14.18"
"4/15/2019 0:15	4.23	14.14"
"4/15/2019 0:30	4.48	14.12"
"4/15/2019 0:45	4.33	14.1"
"4/15/2019 1:00	4.35	14.08"
"4/15/2019 1:15	4.51	14.06"
"4/15/2019 1:30	4.42	14.04"
"4/15/2019 1:45	4.25	14.02"
"4/15/2019 2:00	3.72	14"
